age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
,Private,10.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,7186.0706865726215,,40.0,>50K
,Local-gov,247.10600752106657,Never-married,Other-service,Not-in-family,White,Male,0.0,,-38.28735453243539,<=50K
18.0,Self-emp-inc,9.0,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,0.0,,500.0,>50K
320.0,Private,,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,-11194391.240050511,0.0,,<=50K
180.07641487723328,Self-emp-not-inc,nan,Married-spouse-absent,Priv-house-serv,Husband,White,Male,nan,0.0,nan,>50K
198.31382025214126,Self-emp-not-inc,nan,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,nan,48.99826429798442,>50K
174.00434450857554,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Other-relative,White,Male,0.0,0.0,60.0,<=50K
47.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,,415.896709536276,>50K
61.0,?,1400.0,Married-civ-spouse,?,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,,>50K
0.0,,nan,Never-married,,Husband,White,Male,0.0,-2456.75943249358,420.0,<=50K
59.0,Private,11.537253953569664,Married-civ-spouse,Priv-house-serv,Husband,White,Female,,,,<=50K
250.0,Private,11.0,Married-AF-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,,-445.0690951117986,,<=50K
18.0,Private,10.0,Never-married,Other-service,Own-child,White,Male,54278.284839833126,0.0,550.0,<=50K
51.56342553366959,Self-emp-not-inc,14.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,28.0,>50K
15.820989686203855,Private,10.0,Married-civ-spouse,Sales,Other-relative,Black,Male,,0.0,,>50K
-201.90692535763816,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,,40.0,>50K
0.0,Private,nan,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,38.828642723380604,>50K
52.0,Self-emp-not-inc,1300.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-64790.053237621236,1672.0,44.0,>50K
,Federal-gov,,Married-civ-spouse,Adm-clerical,Husband,White,Male,,0.0,60.0,>50K
0.0,Never-worked,14.0,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,0.0,nan,40.0,>50K
380.0,Private,,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,0.0,906.9330734376849,40.0,>50K
690.0,Private,13.0,Married-spouse-absent,Sales,Other-relative,White,Male,,957.0097583261415,36.94422591348365,<=50K
34.0,Self-emp-not-inc,9.0,Never-married,Adm-clerical,Wife,White,Male,15024000.0,,45.0,<=50K
40.0,Private,6.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,<=50K
183.20177132370156,Federal-gov,-2.6483787757239554,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,nan,734.4071901167921,52.66382471719436,>50K
-556.3472583072707,Private,900.0,Married-civ-spouse,Tech-support,Husband,White,Male,,0.0,400.0,>50K
56.0,Private,1000.0,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,35.0,<=50K
,Private,,Married-spouse-absent,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,55.0,>50K
76.0,Self-emp-not-inc,11.0,Divorced,Transport-moving,Not-in-family,White,Female,-16763.799344726405,,49.39506359324894,<=50K
180.60856688048875,Self-emp-not-inc,1400.0,Married-AF-spouse,Machine-op-inspct,Own-child,White,Female,6418.0,nan,30.0,<=50K
,Self-emp-not-inc,925.1976559782674,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Female,47006.271045263406,,,<=50K
0.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,nan,0.0,59.97675882291314,<=50K
0.0,Private,13.0,Married-civ-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,>50K
,Private,,Married-civ-spouse,Transport-moving,Husband,White,Female,,0.0,,>50K
31.692535954914245,Private,900.0,Never-married,Adm-clerical,Not-in-family,Black,Male,,,40.0,<=50K
,Self-emp-not-inc,,Married-spouse-absent,Exec-managerial,Husband,White,Female,0.0,0.0,48.443559668568945,>50K
,Private,14.0,Married-spouse-absent,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,-8347515.064243602,,40.74730192868903,>50K
89.92176437028297,Private,9.0,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,0.0,,40.0,<=50K
-107.71111690814806,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Male,0.0,0.0,5.860883631154316,>50K
64.0,Without-pay,,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,64134.38072206308,0.0,55.0,>50K
,Self-emp-not-inc,1400.0,Married-civ-spouse,Sales,Other-relative,White,Male,-37494.7139863663,,30.0,>50K
0.0,Private,12.0,Divorced,Craft-repair,Own-child,White,Female,-22423872.585635077,0.0,45.0,>50K
,Private,9.0,Divorced,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0.0,2258.0,430.0,<=50K
0.0,Private,13.0,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0.0,0.0,35.0,<=50K
47.0,Private,12.0,Married-spouse-absent,Prof-specialty,Own-child,White,Female,,,,>50K
350.0,State-gov,4.2705216096953205,Separated,Sales,Not-in-family,White,Female,0.0,0.0,400.0,>50K
-6.224100617950938,Private,11.0,Married-spouse-absent,Priv-house-serv,Husband,White,Male,,0.0,,>50K
171.28153119610522,Self-emp-not-inc,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,nan,522.822163077899,65.7209255062703,>50K
20.0,Self-emp-not-inc,14.0,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,56.0,<=50K
28.0,Never-worked,26.873113418797814,Married-spouse-absent,Priv-house-serv,Other-relative,White,Male,0.0,,400.0,>50K
310.0,Private,10.0,Married-civ-spouse,Priv-house-serv,Husband,White,Male,21537.50238343159,807.5831706979363,50.0,>50K
500.0,Federal-gov,1000.0,Married-civ-spouse,Other-service,Other-relative,White,Male,0.0,,43.82718045639203,>50K
-56.18076103775323,Private,6.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,500.0,>50K
,Private,304.7174254501433,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,,,,>50K
395.072016105937,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Husband,Black,Male,-26898085.596884858,0.0,43.904936680167886,>50K
81.30043819575073,Private,,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,-12700.124336511479,,40.0,>50K
-23.177227465720435,Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,-1062.852607693151,40.0,<=50K
0.0,Without-pay,13.0,Never-married,Protective-serv,Not-in-family,Black,Female,nan,0.0,37.0,<=50K
194.80794487326648,Self-emp-not-inc,10.0,Married-civ-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,nan,nan,60.0,<=50K
37.0,Private,15.0,Married-spouse-absent,Craft-repair,Other-relative,White,Male,,0.0,500.0,>50K
145.13495298501707,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,18250957.973432925,nan,40.0,>50K
520.0,Self-emp-not-inc,1521.6070868054128,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,<=50K
17.0,Self-emp-not-inc,5.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,,0.0,601.554655564687,<=50K
,Local-gov,15.100947382104245,Married-spouse-absent,Prof-specialty,Husband,White,Male,0.0,,,>50K
,Private,,Married-civ-spouse,Tech-support,Other-relative,White,Female,,,40.0,>50K
36.0,State-gov,10.0,Divorced,Priv-house-serv,Not-in-family,White,Female,,0.0,12.16170422422337,<=50K
135.86840749270937,Self-emp-not-inc,13.0,Never-married,Sales,Husband,White,Male,7688.0,3112.5685208296604,30.0,<=50K
79.0877186491189,Federal-gov,10.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,400.0,>50K
73.93252352661129,Self-emp-inc,16.0,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0.0,0.0,,>50K
0.0,Self-emp-not-inc,900.0,Divorced,Other-service,Wife,Amer-Indian-Eskimo,Female,nan,0.0,nan,<=50K
56.0,Private,,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,10938.02682489725,3022.5067223558617,40.0,<=50K
0.0,Self-emp-not-inc,nan,Married-civ-spouse,Priv-house-serv,Husband,White,Male,nan,-978.6527639780679,38.0,>50K
102.8951730489449,Self-emp-not-inc,9.0,Married-spouse-absent,Exec-managerial,Husband,White,Male,-42433.23819830532,0.0,43.56855512581159,<=50K
62.0,Self-emp-not-inc,,Divorced,Transport-moving,Unmarried,White,Female,7443000.0,0.0,380.0,<=50K
5.759657715473679,Without-pay,300.0,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,2.573018671895568,<=50K
1106.0216819229956,Private,10.001726100953388,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0.0,1977.0,40.0,>50K
92.4931137173925,Federal-gov,10.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,103704.37274940162,,4.316896781014144,>50K
,Local-gov,13.0,Married-civ-spouse,?,Husband,White,Male,,,40.0,>50K
38.0,Private,1400.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,>50K
24.535982914484475,Self-emp-not-inc,,Married-spouse-absent,Craft-repair,Husband,White,Male,0.0,,,<=50K
-289.60183453981483,Federal-gov,,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,,>50K
440.0,Never-worked,9.0,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,-14916.191361196074,,40.0,>50K
30.062605371929934,Local-gov,,Married-AF-spouse,Exec-managerial,Husband,White,Female,-35855.06359443228,-2033.7785856438081,35.0,<=50K
51.882834559604575,Self-emp-inc,,Married-spouse-absent,Exec-managerial,Husband,White,Female,0.0,,40.0,>50K
152.54555955095114,Self-emp-not-inc,-5.452366187786179,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0.0,nan,450.0,>50K
33.0,State-gov,9.0,Married-spouse-absent,Adm-clerical,Husband,White,Female,0.0,-3046.941725022879,40.0,>50K
,Self-emp-not-inc,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,40.0,>50K
,Private,5.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,,<=50K
62.0,Without-pay,,Married-civ-spouse,Exec-managerial,Husband,White,Male,27849.028715372322,0.0,400.0,<=50K
,Self-emp-not-inc,1000.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103.0,0.0,40.0,>50K
67.84541360928725,State-gov,,Divorced,Protective-serv,Wife,Amer-Indian-Eskimo,Male,,0.0,42.66014682159555,>50K
175.83185910936538,Private,nan,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,-21200.40768019506,nan,30.0,<=50K
,Federal-gov,1300.0,Married-civ-spouse,Farming-fishing,Husband,White,Female,0.0,-695.5890992619053,,<=50K
,Private,6.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,1977.0,18.098247884256338,<=50K
0.0,Private,nan,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0.0,0.0,nan,>50K
670.0,State-gov,13.0,Married-spouse-absent,Exec-managerial,Other-relative,White,Male,,1902.0,54.42842493131035,>50K
114.36820837632902,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,12.14457240827782,<=50K
19.0,?,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,30.515059325576253,<=50K
3.2722982717755826,Federal-gov,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,>50K
123.12781980244563,Private,13.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,36.0,<=50K
0.0,Private,-10.0574587604466,Never-married,Sales,Wife,Amer-Indian-Eskimo,Female,-6956.871062327282,54.09639200614105,nan,<=50K
42.0,Self-emp-not-inc,13.0,Married-spouse-absent,Exec-managerial,Husband,White,Male,-14051.847010944764,1110.0378701817804,40.0,>50K
21.37728360489495,Never-worked,1300.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,500.0,<=50K
107.89243258162848,Self-emp-not-inc,nan,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,50.0,>50K
32.0,Private,,Married-spouse-absent,Transport-moving,Husband,White,Male,-15490797.302382205,0.0,500.0,<=50K
103.05786785074505,Private,nan,Divorced,Exec-managerial,Wife,White,Female,0.0,1887.0,41.12221335302516,>50K
530.0,Private,1895.540863271507,Never-married,Sales,Own-child,White,Male,0.0,0.0,300.0,<=50K
42.0,Self-emp-not-inc,11.408616157768783,Married-spouse-absent,Exec-managerial,Wife,White,Female,0.0,,400.0,>50K
37.0,Self-emp-not-inc,15.0,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,0.0,,,>50K
132.34816509530154,Self-emp-not-inc,nan,Separated,Exec-managerial,Wife,White,Female,0.0,463.37382018911836,40.0,<=50K
0.0,Self-emp-not-inc,2307.3672574579114,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,70.0,<=50K
18.0,,9.0,Married-AF-spouse,,Not-in-family,White,Male,0.0,0.0,,<=50K
40.0,Local-gov,-946.4731774589545,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,,,<=50K
20.0,Private,,Married-AF-spouse,Handlers-cleaners,Own-child,White,Male,,0.0,,<=50K
,Self-emp-not-inc,-1341.875015372869,Never-married,Other-service,Unmarried,White,Male,,0.0,,>50K
,Private,900.0,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,99999000.0,0.0,40.0,<=50K
57.0,Self-emp-not-inc,1600.0,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.0,,40.0,>50K
0.0,Private,13.0,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,18870.0,55.52464026442857,>50K
210.0,,,Never-married,,Own-child,White,Female,0.0,0.0,,<=50K
146.230318087044,Private,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,nan,3021.9895513793736,nan,>50K
0.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,nan,nan,nan,<=50K
43.0,State-gov,1400.0,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,,0.0,,<=50K
,Self-emp-not-inc,,Married-civ-spouse,Sales,Husband,White,Female,-29156956.104297504,0.0,215.78813167146853,>50K
120.85292561656898,Private,214.0704481298151,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,38652660.36688985,-2443.460135412519,nan,<=50K
192.07236836080887,Private,10.0,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,25236.0,-2279.7718994677034,50.0,>50K
40.0,Private,,Married-civ-spouse,Craft-repair,Husband,White,Female,-16368.49966125839,,40.0,<=50K
50.0,Private,,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,,0.0,,>50K
148.27751175911234,Private,9.0,Married-spouse-absent,Craft-repair,Husband,White,Male,0.0,2184.6492754639253,48.0,<=50K
183.7647430858412,Self-emp-not-inc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2217.7725259126214,40.0,>50K
,Self-emp-not-inc,1.720555352736624,Married-civ-spouse,Other-service,Other-relative,White,Female,32760.087187339726,1977.0,,>50K
,Local-gov,9.0,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,0.0,,40.0,>50K
27.0,Private,11.047976299205544,Married-civ-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,,,,>50K
28.0,Without-pay,15.005949617217595,Married-civ-spouse,Exec-managerial,Husband,White,Male,,,38.0,>50K
0.5423401220965971,Private,1300.0,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,29694.8860957083,,,<=50K
186.230230922243,Private,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.0,<=50K
190.0,Self-emp-inc,,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,-7278.637766026055,,,>50K
0.0,Private,nan,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,nan,0.0,40.0,>50K
116.09010665888198,Private,1500.0,Married-AF-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,nan,0.0,48.0,>50K
,Local-gov,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,25.0,<=50K
,Local-gov,,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,15024.0,0.0,-0.7942919913501001,>50K
148.2804785011216,Without-pay,1000.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,7298.0,62.4658627015133,45.0,>50K
60.0,Private,15.0,Divorced,Machine-op-inspct,Husband,White,Female,-109338.2399409453,0.0,,<=50K
26.0,Federal-gov,-4.173154962521911,Married-spouse-absent,Exec-managerial,Husband,White,Male,0.0,653.4900569719944,555.2564384233962,<=50K
220.0,Private,10.0,Married-civ-spouse,Tech-support,Other-relative,White,Male,0.0,,,<=50K
-19.423111869817475,Private,2609.61887205652,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,,0.0,400.0,>50K
53.0,Private,,Married-spouse-absent,Transport-moving,Husband,White,Male,0.0,-610.8389413661149,400.0,>50K
0.0,Private,nan,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,79534.21818731658,0.0,341.04008613267496,>50K
109.70563721135312,Private,14.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,nan,40.0,<=50K
,Self-emp-not-inc,,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,484.83506132789444,40.0,>50K
58.0,Private,13.0,Married-spouse-absent,Exec-managerial,Husband,White,Male,0.0,,55.0,>50K
22.0,Private,9.969351739616435,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,,0.0,,<=50K
47.0,Private,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,40.0,>50K
0.0,Self-emp-not-inc,13.0,Never-married,Prof-specialty,Own-child,White,Male,21510.725533311743,0.0,40.0,<=50K
0.0,Private,10.0,Married-AF-spouse,Machine-op-inspct,Own-child,White,Female,0.0,nan,nan,<=50K
,Self-emp-not-inc,,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,,0.0,57.56331165232402,<=50K
-29.448722906473492,Private,-30.744468138411207,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0.0,0.0,350.0,<=50K
210.0,State-gov,1000.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-1504659.3760456333,1243.332464650184,380.0,>50K
460.0,?,13.0,Married-AF-spouse,?,Not-in-family,White,Male,0.0,0.0,70.43363998452891,<=50K
0.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,nan,70.0,<=50K
51.0,Self-emp-not-inc,14.0,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,,,>50K
29.0,Self-emp-not-inc,13.0,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Female,,-1569.8219267438114,40.0,<=50K
,Self-emp-not-inc,16.386766811700202,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Female,,-374.78528306200826,400.0,>50K
569.5959357427283,Self-emp-not-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1506.2400169534853,0.0,40.0,>50K
41.0,Self-emp-not-inc,1500.0,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,,1977.0,16.0,>50K
194.61062443563776,Private,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,nan,15.0,<=50K
460.0,Self-emp-not-inc,13.0,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,,0.0,,<=50K
84.43931114108362,Self-emp-not-inc,,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,40.0,>50K
104.9222617642946,Private,2.3382221875384737,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,72382.85379670319,,38.0,>50K
44.73435357613952,Self-emp-not-inc,23.670858023355038,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,,,35.0,>50K
470.0,Private,10.0,Separated,Priv-house-serv,Not-in-family,Black,Female,,2679.5703371461627,,<=50K
74.851579940073,Private,14.0,Never-married,Sales,Unmarried,White,Female,,0.0,34.226255258095065,<=50K
0.0,Self-emp-inc,12.0,Married-civ-spouse,Tech-support,Husband,Other,Female,0.0,nan,48.385930615178594,>50K
42.0,Private,17.75832407619697,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,0.0,,60.0,<=50K
21.0,Self-emp-not-inc,11.0,Married-civ-spouse,Sales,Other-relative,White,Female,,1977.0,,>50K
,?,9.0,Never-married,?,Unmarried,Black,Female,,0.0,99.0,<=50K
67.76598246414733,Private,1300.0,Married-civ-spouse,Sales,Other-relative,White,Male,0.0,,400.0,>50K
-16.65735368716622,Self-emp-not-inc,1.9322739064198586,Divorced,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,-4379.713329502945,0.0,200.0,<=50K
53.0,State-gov,,Married-civ-spouse,Exec-managerial,Wife,Black,Female,5672.689761268418,0.0,33.2397850412468,<=50K
,Private,600.0,Married-civ-spouse,Priv-house-serv,Husband,White,Female,4064.0,,54.12203442672838,<=50K
,Self-emp-not-inc,9.0,Never-married,Tech-support,Husband,White,Female,,,173.976344774637,<=50K
68.0,Private,10.0,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,35.09938016577707,,,<=50K
20.0,Private,,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,-6.465490050333425,<=50K
750.0,Private,22.388753344516985,Married-spouse-absent,Sales,Husband,White,Female,0.0,-976.4252709437936,50.03024235856941,>50K
0.0,Self-emp-not-inc,nan,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,450.0,>50K
,Private,,Married-spouse-absent,Sales,Husband,White,Male,7298000.0,,40.0,>50K
46.0,Private,9.0,Never-married,Adm-clerical,Unmarried,Black,Male,0.0,,7.0217471684451,<=50K
49.0,Private,1400.0,Never-married,Armed-Forces,Wife,White,Female,0.0,0.0,40.0,<=50K
0.0,Private,nan,Divorced,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,0.0,0.0,205.3152159372181,>50K
187.03122104305143,Self-emp-not-inc,6.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,25.0,<=50K
,Federal-gov,,Married-spouse-absent,Priv-house-serv,Other-relative,White,Female,,1421.0,,<=50K
63.0,Self-emp-not-inc,,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,513.706417573149,>50K
49.0,Private,,Never-married,Prof-specialty,Not-in-family,White,Female,,18870.0,,>50K
39.0,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,,<=50K
,Local-gov,10.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,>50K
0.0,Private,9.0,Never-married,Sales,Wife,White,Female,36770.654145911896,0.0,66.52083290091821,<=50K
32.0,Self-emp-not-inc,-4.260396664359096,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,-1145.2907654855755,54.0,>50K
37.0,Private,15.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.0,0.0,40.0,>50K
0.0,Self-emp-inc,13.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,nan,>50K
,State-gov,1600.0,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,14742.411384495646,48.950924897959375,70.0,>50K
,Private,2458.4403945908,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,14018225.600570593,575.7231078322176,40.0,<=50K
61.0,Self-emp-not-inc,,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0.0,,,>50K
,Private,1400.0,Never-married,Protective-serv,Not-in-family,White,Male,-55696647.52234142,0.0,40.0,<=50K
0.0,Private,13.0,Never-married,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,<=50K
40.0,Never-worked,15.81090343240238,Married-spouse-absent,Other-service,Unmarried,White,Male,0.0,0.0,2.0,<=50K
310.0,Self-emp-not-inc,10.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,37.24712651975094,<=50K
62.0,Private,7.0,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,,<=50K
0.0,Private,nan,Never-married,Prof-specialty,Not-in-family,White,Female,nan,0.0,70.4286629458927,<=50K
23.0,Private,-6.625732331539377,Divorced,Exec-managerial,Not-in-family,White,Male,18342.93191889635,,50.0,<=50K
,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,,0.0,40.0,<=50K
,Local-gov,9.0,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo,Male,0.0,1902.0,40.0,<=50K
,Self-emp-not-inc,,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,,>50K
0.0,?,8.148524080578495,Married-civ-spouse,?,Husband,White,Male,0.0,1237.244969036266,10.0,>50K
570.0,Federal-gov,-2.613824674864089,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,>50K
0.0,State-gov,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,2497.274508319335,697.9222498765826,<=50K
40.0,State-gov,13.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0.0,,45.0,>50K
113.53591961619945,Federal-gov,8.69927493731631,Married-spouse-absent,Prof-specialty,Husband,White,Male,nan,697.5813561996198,40.0,>50K
,Self-emp-not-inc,,Married-spouse-absent,Craft-repair,Husband,White,Male,,,48.85070586504069,<=50K
46.460158108638524,Private,,Married-AF-spouse,?,Not-in-family,White,Male,,0.0,111.66812775878091,<=50K
0.0,Self-emp-not-inc,-1978.1225032375837,Married-spouse-absent,Adm-clerical,Wife,White,Male,1055000.0,0.0,691.5691380796554,>50K
410.0,Self-emp-not-inc,,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,,0.0,500.0,>50K
,Private,9.0,Married-civ-spouse,Other-service,Wife,White,Female,,,40.0,<=50K
35.0,?,,Married-AF-spouse,Farming-fishing,Husband,White,Female,,0.0,,<=50K
,Private,-1584.2986490000405,Divorced,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0.0,-482.24800078965865,40.0,<=50K
,Self-emp-not-inc,,Never-married,Exec-managerial,Own-child,White,Male,0.0,,,<=50K
,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0.0,,40.03837935715718,>50K
,State-gov,4.0,Never-married,Exec-managerial,Wife,White,Female,,,40.0,<=50K
-20.507109094742148,Federal-gov,1400.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,,,,>50K
43.0,Private,-19.135182635232898,Never-married,?,Unmarried,White,Female,4934.0,0.0,510.0,>50K
,Private,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,-75.30968153544141,,<=50K
