age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
113.66311441357139,Default,nan,Default,Default,Default,Default,Default,nan,0.0,45.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,19.09618577324581,<=50K
40.0,,14.0,Married-spouse-absent,,,,Female,0.0,4561.701327633966,25.700924989790444,>50K
387.09980213015916,Private,1300.0,Married-civ-spouse,,Wife,,Female,,,35.0,>50K
,,9.0,Married-civ-spouse,,Husband,,,0.0,0.0,,>50K
89.17080645668213,?,,,,Own-child,,,,,38.0,<=50K
,,,Married-civ-spouse,,Other-relative,,Female,0.0,,,>50K
,Default,,Default,Default,Default,Default,Default,99999000.0,,650.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,40.0,<=50K
39.0,,12.0,,Adm-clerical,,,,0.0,,100.0,>50K
50.0,Private,,Married-spouse-absent,Transport-moving,Husband,White,Female,0.0,0.0,500.0,>50K
,,1291.3641876027054,,,,,Female,0.0,0.0,,<=50K
31.0,,10.0,,,Husband,,,0.0,,250.0,<=50K
48.0,,1000.0,,,,White,Male,0.0,1617.8630984755791,673.0295434683399,>50K
320.0,,9.0,Married-civ-spouse,Priv-house-serv,,,,-47277.95613140241,,,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,-83.8297733794773,425.87534286050845,<=50K
,Private,900.0,Never-married,Craft-repair,,Amer-Indian-Eskimo,Female,0.0,,,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,-37930465.63068172,nan,600.0,<=50K
260.0,,,Divorced,,,,Male,55275.505768815376,,35.0,<=50K
51.0,,,Married-civ-spouse,?,Husband,,,0.0,-2367.0291006329726,40.0,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,40.0,<=50K
18.32506700390345,Self-emp-not-inc,1300.0,Never-married,,,,Female,0.0,0.0,,<=50K
,,,,Sales,Not-in-family,,Male,0.0,,,<=50K
40.44500278686212,,2771.5643612498698,,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,,>50K
0.0,Default,12.0,Default,Default,Default,Default,Default,0.0,nan,52.0,>50K
31.0,Self-emp-not-inc,,,,,Amer-Indian-Eskimo,,0.0,0.0,40.0,<=50K
39.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,,,-67862709.92067498,0.0,,<=50K
0.0,Default,11.0,Default,Default,Default,Default,Default,nan,0.0,35.0,<=50K
35.0,,-5.405153141923154,,,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,,>50K
43.0,Self-emp-not-inc,900.0,Married-civ-spouse,,,,,0.0,0.0,40.0,<=50K
718.2480753946163,Self-emp-not-inc,14.0,Married-AF-spouse,Prof-specialty,,,Male,41853.311700927356,,70.0,<=50K
0.0,Default,-21.924056985626727,Default,Default,Default,Default,Default,0.0,0.0,40.0,<=50K
,,14.0,Married-civ-spouse,Prof-specialty,,,Male,0.0,-797.6242200259396,,>50K
11.333525160720043,,4.0,Married-civ-spouse,Farming-fishing,Husband,,,-4309895.509790558,,,>50K
69.0,Default,,Default,Default,Default,Default,Default,,0.0,60.0,<=50K
,,,Married-spouse-absent,,,,,,,500.0,<=50K
44.0,,,,Sales,,,,0.0,0.0,60.0,<=50K
24.0,,,,,Husband,Amer-Indian-Eskimo,,,,40.0,>50K
290.0,State-gov,10.0,,Tech-support,Other-relative,,,0.0,,,>50K
56.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,,,,0.0,40.532173792681334,>50K
,Default,14.0,Default,Default,Default,Default,Default,22653843.453460146,0.0,400.0,>50K
,,9.0,,,Husband,White,,7688.0,0.0,500.0,<=50K
115.07894331561843,Default,900.0,Default,Default,Default,Default,Default,nan,0.0,nan,<=50K
1314.2749501032838,Self-emp-not-inc,14.656559303675193,,,Not-in-family,Amer-Indian-Eskimo,,0.0,0.0,400.0,>50K
,,254.9198329992363,,Handlers-cleaners,Husband,,,,,,>50K
39.0,Self-emp-inc,,Married-civ-spouse,,,White,,,1773.4727109893001,40.0,>50K
114.04291998526803,Default,7.0,Default,Default,Default,Default,Default,0.0,nan,20.0,<=50K
181.21065826879823,Default,9.0,Default,Default,Default,Default,Default,nan,0.0,nan,>50K
135.99140907869153,Default,11.0,Default,Default,Default,Default,Default,0.0,-861.0049036293026,40.0,>50K
52.0,,15.0,Married-civ-spouse,Prof-specialty,,,Female,,1097.2184311652286,500.0,>50K
30.0,,11.810580407500105,,,Wife,,,-53501.43919531701,0.0,15.0,<=50K
64.0,,31.75827563761372,Married-civ-spouse,,,,Male,0.0,0.0,350.0,>50K
,Private,10.0,,Exec-managerial,,Amer-Indian-Eskimo,Female,5178.0,,-25.39114209597092,>50K
196.77009834323877,Default,37.18724867243927,Default,Default,Default,Default,Default,0.0,0.0,55.0,<=50K
52.0,Private,,,,Wife,,Male,0.0,,38.0,<=50K
68.06201576550947,,13.0,,Exec-managerial,,White,Female,,0.0,,>50K
,,,,Sales,Not-in-family,Amer-Indian-Eskimo,,0.0,0.0,,<=50K
27.0,,1400.0,Never-married,,Own-child,,Male,0.0,1304.3419667373312,40.0,<=50K
110.42518005896925,Default,nan,Default,Default,Default,Default,Default,0.0,1171.620637500001,nan,<=50K
45.860925316909515,,,,,Other-relative,,Male,0.0,,,<=50K
,Private,9.0,,Craft-repair,,,,0.0,0.0,40.0,>50K
83.91945696206452,Self-emp-not-inc,-0.5991425912711765,,Tech-support,Husband,,Male,0.0,,378.95301102162466,>50K
,Self-emp-not-inc,,Married-spouse-absent,,Wife,,,,-15356.936927505983,40.0,>50K
43.0,Default,13.0,Default,Default,Default,Default,Default,-96555712.50948769,0.0,3.0890333261712186,>50K
0.0,Default,13.0,Default,Default,Default,Default,Default,0.0,nan,400.0,>50K
0.0,Default,26.143100501010874,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
280.0,Local-gov,1958.7631610803562,,,Other-relative,,,,264.4339804695921,45.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,0.0,50.05653903394888,<=50K
,Private,,,Priv-house-serv,Not-in-family,White,Male,0.0,,452.16687737801703,>50K
176.66889113327443,Default,nan,Default,Default,Default,Default,Default,nan,0.0,40.0,<=50K
18.0,Private,12.235803265081337,Married-AF-spouse,,,,,0.0,0.0,45.0,<=50K
0.0,Default,1000.0,Default,Default,Default,Default,Default,nan,0.0,24.0,<=50K
,Self-emp-not-inc,28.45862080568462,Married-civ-spouse,,,White,,0.0,,43.0,<=50K
56.0,Self-emp-not-inc,900.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,7688.0,522.4109381548953,550.0,>50K
-7.675622023772689,,12.0,Married-AF-spouse,Farming-fishing,,Amer-Indian-Eskimo,Male,36634.97054657129,0.0,40.0,<=50K
440.0,,13.0,,,Husband,,Male,,0.0,,>50K
0.0,Default,24.36137689816718,Default,Default,Default,Default,Default,nan,nan,53.7756076524325,<=50K
52.0,,,Never-married,Other-service,,White,,,-370.0387282918172,45.0,<=50K
,,900.0,,Craft-repair,,White,,,-822.5067675996347,,<=50K
44.0,Local-gov,,,Prof-specialty,Wife,,Female,-25085485.971133053,,,>50K
106.36937072997257,Default,10.0,Default,Default,Default,Default,Default,0.0,nan,nan,<=50K
175.345785783225,Default,3.9295216221726683,Default,Default,Default,Default,Default,0.0,nan,60.0,>50K
,,13.0,Married-civ-spouse,,Husband,White,Male,,,50.0,>50K
16.197447280069113,,13.0,Never-married,Handlers-cleaners,Own-child,,,,9302.435399802729,,<=50K
,,1100.0,,Adm-clerical,Own-child,,Male,0.0,0.0,40.0,>50K
440.0,Local-gov,11.0,Divorced,Tech-support,,,,0.0,0.0,40.0,<=50K
23.07488544495638,,900.0,Married-spouse-absent,,Other-relative,Amer-Indian-Eskimo,Male,-9755.870418341425,0.0,30.0,<=50K
47.07308688184799,,10.0,,,,,,,0.0,390.0,>50K
,,,,,Husband,White,,0.0,0.0,400.0,>50K
52.09283607544854,Default,9.0,Default,Default,Default,Default,Default,0.0,,400.0,<=50K
,,10.0,,Transport-moving,,,,0.0,523.1311207519096,64.03267194999836,>50K
182.33954145301814,Default,6.0,Default,Default,Default,Default,Default,0.0,-891.1382603863825,307.2548950313534,<=50K
29.0,Private,6.0,,,Husband,,,7298000.0,0.0,218.9827062084028,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,34546043.16845446,0.0,40.0,<=50K
25.0,Default,,Default,Default,Default,Default,Default,,0.0,50.0,<=50K
48.0,,10.0,Married-spouse-absent,,Wife,Amer-Indian-Eskimo,Female,,0.0,,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,38.469638304968875,<=50K
80.0,,2611.269029543245,,,Not-in-family,White,Male,0.0,,500.0,<=50K
32.0,,9.0,Married-civ-spouse,,,,,,0.0,,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,-105695444.37616488,0.0,41.42243882552246,<=50K
30.0,Default,13.0,Default,Default,Default,Default,Default,,1902.0,,>50K
-71.29581602490028,Private,1000.0,,Machine-op-inspct,,White,,0.0,,50.0,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,nan,>50K
370.0,Never-worked,13.0,,,,,,0.0,1672.0,,<=50K
,,14.0,,Prof-specialty,Other-relative,,Male,,0.0,72.0,>50K
56.0,,1300.0,,Exec-managerial,Not-in-family,White,Female,0.0,-1431.2219967158,400.0,<=50K
25.0,Self-emp-not-inc,,,Craft-repair,,,,0.0,,,>50K
39.0,Private,,,Other-service,,,Male,31009182.07282266,0.0,32.0,<=50K
0.0,Default,14.0,Default,Default,Default,Default,Default,nan,nan,40.0,<=50K
41.0,,,,Other-service,Wife,,,-48202.513295519224,0.0,350.0,<=50K
31.0,Default,,Default,Default,Default,Default,Default,0.0,0.0,400.0,<=50K
23.0,Without-pay,13.0,,Exec-managerial,,Amer-Indian-Eskimo,,,,,>50K
41.0,,,Widowed,,,White,,,259.0475699212231,40.0,<=50K
98.82129488692554,,,Married-AF-spouse,Sales,Own-child,White,,0.0,0.0,40.0,<=50K
,,34.09128022617897,Married-civ-spouse,Transport-moving,Husband,,,0.0,,60.0,>50K
172.117604804007,Default,1300.0,Default,Default,Default,Default,Default,0.0,nan,-6.5921076108445575,<=50K
0.0,Default,-6.612275928807605,Default,Default,Default,Default,Default,0.0,0.0,37.0,<=50K
52.0,Private,-2.163946559396619,Never-married,Machine-op-inspct,,,,0.0,-4671.338705996827,460.0,<=50K
85.602786681127,,1600.0,Married-spouse-absent,,,,Male,0.0,650.0434384244427,40.0,>50K
510.0,Private,,,,,,,0.0,0.0,30.0,>50K
,Self-emp-not-inc,,,Exec-managerial,,Amer-Indian-Eskimo,Male,7298000.0,-106.25825124938576,35.12111236604041,>50K
35.0,Private,900.0,,,,,,0.0,,52.31120266153246,>50K
738.3256232648176,,2.449387244380837,,,Other-relative,White,Male,88540.14101966535,,,>50K
137.1458154061672,Default,9.0,Default,Default,Default,Default,Default,0.0,30354.129020856344,50.0,>50K
25.0,Default,9.0,Default,Default,Default,Default,Default,0.0,-20834.520440580614,500.0,<=50K
194.48311765912743,Default,14.0,Default,Default,Default,Default,Default,nan,nan,nan,>50K
72.0,Private,13.0,,,,White,,5249.653254925713,,60.0,<=50K
124.5611312249319,Default,30.708587250570737,Default,Default,Default,Default,Default,99547.45831877808,0.0,nan,>50K
,,14.485104419971865,,Transport-moving,Own-child,Black,Male,,-2585.434848015735,,<=50K
182.01396683413276,Default,10.0,Default,Default,Default,Default,Default,nan,0.0,730.0,<=50K
715.9335254454014,Private,16.722375414235927,,?,Other-relative,White,Male,15024.0,0.0,40.0,>50K
126.21573904632889,,27.473468745339165,,Prof-specialty,Not-in-family,,,-42221.49892676013,-1007.7563082808209,36.5644412755147,<=50K
460.0,,8.781405511809723,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,,0.0,0.0,399.49764563240944,>50K
390.0,,9.0,Married-civ-spouse,,Wife,,,55594.1533450765,-1110.3785401674847,24.0,>50K
59.0,Self-emp-not-inc,10.0,Divorced,Prof-specialty,,,,,0.0,40.0,<=50K
650.0,,9.0,,Exec-managerial,,Amer-Indian-Eskimo,,-736.0009311773023,0.0,95.22970701545876,>50K
,Self-emp-inc,1300.0,Married-civ-spouse,Priv-house-serv,,White,,0.0,0.0,371.8516190437282,<=50K
35.0,Self-emp-not-inc,13.0,,Transport-moving,Husband,White,,,0.0,50.0,>50K
50.0,Private,,,Prof-specialty,Husband,White,,,0.0,40.0,>50K
107.73528478542319,Default,-2.2432748237180586,Default,Default,Default,Default,Default,nan,nan,400.0,>50K
,Self-emp-inc,13.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0.0,0.0,50.0,>50K
,,,,,,,,0.0,-2472.086810126972,40.0,<=50K
400.0,,9.0,Separated,Other-service,Not-in-family,,,0.0,,,<=50K
57.0,Self-emp-not-inc,10.302603539343739,,,,,,15842.696031753645,0.0,50.0,>50K
44.0,,,,,,,Male,0.0,0.0,,>50K
0.0,Default,10.0,Default,Default,Default,Default,Default,0.0,nan,40.0,<=50K
,,14.0,Married-civ-spouse,Prof-specialty,Other-relative,White,,6889534.547689132,2469.4439252651155,,>50K
190.0,,,,Machine-op-inspct,,,Female,,0.0,70.0,<=50K
38.59830044364868,Self-emp-not-inc,7.0,Separated,,Unmarried,,,,0.0,,<=50K
134.67126415318995,Default,1000.0,Default,Default,Default,Default,Default,-87068012.89183426,0.0,40.0,<=50K
,,26.691863677687156,Divorced,Transport-moving,,,,0.0,-1115.0640203426374,35.0,>50K
31.0,,800.0,Married-spouse-absent,Farming-fishing,,,Female,,0.0,61.84775605737747,<=50K
,,,Never-married,,Own-child,,Female,,-990.4991711472791,45.0,<=50K
59.0,Private,,,,,,Female,,0.0,,>50K
14.028180339032424,Private,10.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,1740.0,60.0,<=50K
41.0,Private,900.0,Married-spouse-absent,Exec-managerial,,,,0.0,,40.0,>50K
37.0,,,Married-spouse-absent,,Husband,,Female,,0.0,,>50K
,Self-emp-not-inc,8.542276208200175,,Sales,,,,-40801.71947221208,-778.9014388818102,400.0,<=50K
0.0,Default,13.0,Default,Default,Default,Default,Default,nan,nan,80.0,>50K
,Self-emp-not-inc,4.608126725678161,,Sales,Wife,White,Male,0.0,0.0,,>50K
,Self-emp-not-inc,27.12662995967965,,Prof-specialty,,White,Male,,382.83248351796027,471.6986993861092,>50K
32.0,,3.0,Never-married,Exec-managerial,,White,,0.0,0.0,800.0,<=50K
,,14.346080896726896,,Prof-specialty,,,Male,15572.594542583818,0.0,25.2418963928614,<=50K
35.0,State-gov,13.0,Divorced,,,White,Female,0.0,,,<=50K
440.0,,900.0,,,,White,Female,7298.0,0.0,,<=50K
220.0,Default,1300.0,Default,Default,Default,Default,Default,-44769.12917061383,-556.8526450214805,58.96875393922917,<=50K
48.0,,9.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,,,0.0,42.0,>50K
157.803368855685,Default,900.0,Default,Default,Default,Default,Default,0.0,0.0,60.0,<=50K
198.60350091839354,Default,10.0,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
37.0,,9.0,Married-civ-spouse,,Husband,,Male,-80783442.24487993,0.0,550.0,>50K
175.3909365968184,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,40.0,>50K
690.0,Private,,,,Not-in-family,White,Male,0.0,,,<=50K
34.0,Private,9.0,,Craft-repair,,White,,0.0,524.4748313701306,610.0520671262224,>50K
-7.216646970384389,Default,9.0,Default,Default,Default,Default,Default,,0.0,50.0,>50K
47.0,,13.0,,,,,,0.0,,,>50K
707.787570572706,Private,,,Tech-support,,Other,,0.0,,400.0,<=50K
37.0,,10.0,,,,,,,0.0,480.0,>50K
,,13.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,,0.0,0.0,59.74587850219987,<=50K
185.15814173600455,Default,1000.0,Default,Default,Default,Default,Default,nan,nan,nan,<=50K
,Self-emp-inc,,,,,Amer-Indian-Eskimo,Male,0.0,3978.500519911171,50.0,>50K
32.0,Self-emp-not-inc,,,,Unmarried,White,,-45135.85154728668,886.5696725554127,,>50K
,,1100.2139864983178,Married-civ-spouse,Adm-clerical,,,,0.0,,50.0,<=50K
0.0,Default,21.530140945489713,Default,Default,Default,Default,Default,nan,nan,48.153145131557814,>50K
,,14.0,,Prof-specialty,,White,Male,0.0,,,>50K
,Self-emp-not-inc,1500.0,,Prof-specialty,,,Female,14084.0,1162.0240631458514,63.0,>50K
40.0,,-699.8866117972177,Married-civ-spouse,,,Amer-Indian-Eskimo,,,,50.0,>50K
0.0,Default,200.0,Default,Default,Default,Default,Default,nan,0.0,40.0,<=50K
40.0,Private,13.0,Never-married,Prof-specialty,,White,Male,0.0,-1046.7892698894198,40.0,<=50K
,Default,,Default,Default,Default,Default,Default,-48420.2706307073,-7650.215677057978,30.0,<=50K
141.77488981276116,Default,nan,Default,Default,Default,Default,Default,nan,0.0,40.0,>50K
-40.564987675680044,Private,21.650408340221915,Married-spouse-absent,Sales,Other-relative,White,Female,,6885.539531790923,,<=50K
,Self-emp-not-inc,9.0,Never-married,Machine-op-inspct,,,Female,,0.0,40.0,<=50K
54.0,,9.0,,,,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,>50K
55.0,Private,,Divorced,Exec-managerial,Unmarried,White,,-72113.08606535275,0.0,18.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,nan,40.0,<=50K
46.645885033395125,Self-emp-not-inc,9.0,,,,Amer-Indian-Eskimo,Male,,0.0,40.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,36902.40663692603,0.0,60.0,>50K
32.0,,10.0,Never-married,,Unmarried,,,,0.0,30.781749189678486,<=50K
583.9358388281532,Private,13.0,,,Husband,,,0.0,0.0,,>50K
109.2518329030132,Default,600.0,Default,Default,Default,Default,Default,0.0,0.0,450.0,>50K
484.20390808908877,Self-emp-not-inc,10.0,,Prof-specialty,Other-relative,,Male,0.0,0.0,40.0,<=50K
43.0,,7.0,Married-civ-spouse,,,White,Male,,0.0,40.0,<=50K
30.533828948015227,Private,15.0,Never-married,,Husband,,,,0.0,63.815596808293236,<=50K
,,5.0,Divorced,,Unmarried,,,,0.0,37.0,>50K
63.0,,7.0,Married-AF-spouse,,,White,,0.0,0.0,20.0,<=50K
,,14.0,,Other-service,,White,,21835846.262463674,0.0,40.0,<=50K
119.53152724721542,Default,-0.13674102261616206,Default,Default,Default,Default,Default,nan,nan,40.0,<=50K
49.319053754268744,Private,,Married-spouse-absent,Exec-managerial,Husband,White,Male,,,460.0,>50K
300.0,,,Separated,,,,Female,0.0,0.0,-87.41591593993157,<=50K
,Private,10.0,Divorced,,,,,0.0,0.0,51.28080181304291,>50K
360.0,,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,400.0,>50K
0.0,Default,10.0,Default,Default,Default,Default,Default,0.0,0.0,59.133777398758646,<=50K
34.0,,10.0,,,Husband,Amer-Indian-Eskimo,Male,,0.0,,>50K
52.0,Federal-gov,13.0,Married-civ-spouse,Priv-house-serv,Husband,,Female,0.0,,,>50K
,,12.0,Never-married,,Not-in-family,White,Female,0.0,0.0,40.0,<=50K
,,,,,,,Male,0.0,0.0,400.0,<=50K
0.0,Default,14.0,Default,Default,Default,Default,Default,nan,2392.0,nan,>50K
33.0,,10.0,Married-civ-spouse,,,,,0.0,,400.0,<=50K
25.0,State-gov,14.0,,Adm-clerical,Husband,Amer-Indian-Eskimo,,-26836.20371847792,0.0,43.0,>50K
,Self-emp-not-inc,16.0,,Craft-repair,,White,Male,0.0,0.0,47.0,<=50K
121.5635929386605,Default,nan,Default,Default,Default,Default,Default,0.0,nan,25.0,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
487.30302488358063,Local-gov,35.43537983545539,Married-AF-spouse,,Own-child,White,,0.0,,,<=50K
52.06008108112961,Private,9.0,Married-spouse-absent,,Husband,,,7688000.0,0.0,35.0,>50K
120.41587384053973,Default,nan,Default,Default,Default,Default,Default,-11279.909311146228,nan,nan,<=50K
56.0,Self-emp-not-inc,13.444091171714252,,Sales,Not-in-family,White,Male,0.0,0.0,,<=50K
35.0,,10.0,,,,,,,-28648.58718045289,40.0,>50K
0.0,Default,600.0,Default,Default,Default,Default,Default,0.0,nan,50.0,>50K
0.0,Default,18.819396578269945,Default,Default,Default,Default,Default,nan,nan,nan,<=50K
31.30480152822966,Private,,,,,Amer-Indian-Eskimo,,0.0,47.008697883049756,640.4928830550926,<=50K
17.0,,1400.0,Married-spouse-absent,Prof-specialty,,,,0.0,1977.0,,>50K
75.56979598440672,State-gov,,,,,White,Male,,1227.07832633473,18.0,>50K
22.0,Private,1300.0,Married-spouse-absent,Exec-managerial,Wife,White,,0.0,0.0,40.0,>50K
18.0,Private,,Never-married,Other-service,,White,Female,0.0,0.0,15.0,<=50K
158.12499883133077,Default,13.0,Default,Default,Default,Default,Default,nan,nan,35.0,<=50K
0.0,Default,6.0,Default,Default,Default,Default,Default,0.0,0.0,50.0,>50K
179.09885190110037,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
,Never-worked,14.0,,Priv-house-serv,,,,0.0,2252.8748878474526,40.0,>50K
,,649.0137227125739,,Exec-managerial,Husband,White,Male,0.0,,175.80069703625523,>50K
,Private,,,Handlers-cleaners,Own-child,,,-57511742.83643651,0.0,,<=50K
650.0,Self-emp-not-inc,,,Exec-managerial,Husband,White,,23643.015352164148,-1289.7581923070927,650.0,>50K
,Default,,Default,Default,Default,Default,Default,-44386.12046236283,,,>50K
420.0,,10.0,,,Husband,,,,,10.0,>50K
50.81889781920644,Private,,,Tech-support,,,,,0.0,,<=50K
,,-1.1433155026513617,Separated,Sales,Unmarried,,Female,,,,<=50K
40.14881367442901,,9.0,,Exec-managerial,,White,,-69841.58271480582,0.0,,>50K
45.650398954210814,,,,,,Black,Female,,,80.0,<=50K
70.1609984110847,,14.0,Married-civ-spouse,,Husband,,Male,,,-2.24983228876059,>50K
41.0,Private,9.0,,Adm-clerical,Not-in-family,,,0.0,1166.869093992218,24.139352966526168,<=50K
137.30717431763122,,1300.0,,Craft-repair,Husband,,,,,40.0,<=50K
32.0,,29.538204176394796,Never-married,,Own-child,White,,0.0,0.0,,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,40.0,<=50K
154.05502660111193,Default,10.0,Default,Default,Default,Default,Default,nan,0.0,35.0,<=50K
77.1907208661761,,,,Prof-specialty,,,,4148.707372187295,0.0,19.846002221540587,>50K
300.0,Private,,Married-civ-spouse,Priv-house-serv,Husband,,Male,0.0,0.0,-16.752819563120312,>50K
115.38049887136086,Default,19.271848430045374,Default,Default,Default,Default,Default,-713.6843034879053,0.0,1.240400426786259,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,nan,62.77697143856476,>50K
0.0,Default,900.0,Default,Default,Default,Default,Default,0.0,423.1515463874037,40.0,<=50K
,Never-worked,1100.0,,,Not-in-family,Black,Female,0.0,,666.0991485037325,<=50K
38.0,Private,,Married-spouse-absent,Craft-repair,Husband,,,0.0,,400.0,>50K
23.0,Self-emp-inc,10.0,Married-civ-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,,,0.0,400.0,>50K
66.0,Private,13.0,Married-civ-spouse,,,,,,0.0,61.0,>50K
26.0,,14.0,Never-married,Exec-managerial,Not-in-family,,Male,46311.670771288824,2824.0,,<=50K
59.0,,9.0,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,,30862.423200655197,0.0,,>50K
34.0,Default,5.052639900015026,Default,Default,Default,Default,Default,-69971716.26723725,,,>50K
,Private,13.740386935221377,Never-married,,Husband,Amer-Indian-Eskimo,Female,,-8321.992198450715,40.0,<=50K
,,1100.0,,,,,,0.0,0.0,400.0,<=50K
251.83567196845638,Self-emp-not-inc,10.0,,,,,,0.0,199.99009363721487,40.0,<=50K
73.58437209095186,Default,6.0,Default,Default,Default,Default,Default,0.0,0.0,34.773196197112085,>50K
116.15535416488845,Default,11.0,Default,Default,Default,Default,Default,-26004528.019754786,nan,nan,<=50K
22.0,Private,9.0,,Craft-repair,Not-in-family,,,-31773.857456102898,0.0,40.0,<=50K
39.0,,,,,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,45.0,>50K
-8.171234835522661,,7.0,,,Husband,Amer-Indian-Eskimo,,-49649633.7460255,,20.0,<=50K
21.0,Private,1707.8882824603927,,,Own-child,White,,-38859.29231769205,-440.0163215223668,40.0,<=50K
40.0,Private,,,,,White,,,,,>50K
38.0,Default,9.0,Default,Default,Default,Default,Default,0.0,,,>50K
181.3695485181505,Default,13.0,Default,Default,Default,Default,Default,nan,-279.36819557109015,452.3082112240129,<=50K
31.0,,,,Exec-managerial,,,Female,7818489.553962756,-3160.323550062881,41.0391440486514,>50K
61.0,,,,Prof-specialty,Other-relative,,Female,0.0,0.0,50.0,>50K
33.0,Private,9.0,,Adm-clerical,Not-in-family,,Female,0.0,,,<=50K
110.44914696419835,Default,15.0,Default,Default,Default,Default,Default,15024.0,0.0,499.0440957928928,>50K
28.0,Private,9.0,,Exec-managerial,,,Female,29017.272796890178,0.0,500.0,<=50K
540.0,Self-emp-inc,,,,,,Male,52589.871986056074,0.0,98.0,>50K
250.0,Default,,Default,Default,Default,Default,Default,0.0,0.0,,<=50K
0.0,Default,11.0,Default,Default,Default,Default,Default,0.0,0.0,40.0,<=50K
1107.3058573417616,Self-emp-not-inc,10.0,,Craft-repair,,,,,0.0,725.6191542456344,>50K
,,9.978459830066198,Married-civ-spouse,Transport-moving,,,,0.0,-45.43065011449092,,<=50K
130.70152891323335,Self-emp-not-inc,9.0,Never-married,Craft-repair,Not-in-family,,,0.0,-418.95242167208664,30.0,<=50K
,Default,40.91950826644078,Default,Default,Default,Default,Default,,0.0,40.0,>50K
119.02261464684597,Default,3.277453349019348,Default,Default,Default,Default,Default,0.0,,,>50K
610.0,Self-emp-inc,,Married-civ-spouse,,,White,,0.0,27687.560206259473,400.0,>50K
31.0,,900.0,Married-civ-spouse,,Other-relative,,Female,0.0,19020.0,,<=50K
0.0,Default,700.0,Default,Default,Default,Default,Default,33910.59257503041,0.0,12.0,<=50K
35.0,,1538.2523628903232,Married-spouse-absent,,Other-relative,,Female,2407.0,1199.8138114332262,40.0,<=50K
,Self-emp-not-inc,,,,,White,Male,,,60.0,>50K
,State-gov,12.0,Married-civ-spouse,Prof-specialty,,White,,7298.0,0.0,800.0,>50K
43.0,Self-emp-not-inc,14.0,Never-married,,,,Female,0.0,0.0,,<=50K
53.0,,9.0,,Other-service,Other-relative,White,Male,-50373.02910874427,-1235.1878026437498,-7.3662196947335445,>50K
0.0,Default,1000.0,Default,Default,Default,Default,Default,0.0,nan,nan,<=50K
,,-3.309300725699,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,,0.0,40.0,>50K
0.0,Default,1865.9224004013859,Default,Default,Default,Default,Default,nan,nan,40.0,<=50K
124.06341392593946,Federal-gov,13.0,,,Husband,Amer-Indian-Eskimo,Female,,0.0,197.01191711171697,>50K
102.23158915138393,Default,nan,Default,Default,Default,Default,Default,7688.0,nan,nan,>50K
52.0,Self-emp-not-inc,,Never-married,,,,Male,0.0,,25.0,<=50K
460.0,Private,16.0,Never-married,Priv-house-serv,,White,,0.0,0.0,400.0,<=50K
0.0,Default,13.0,Default,Default,Default,Default,Default,nan,0.0,nan,>50K
44.0,Self-emp-not-inc,,Married-civ-spouse,,,,Male,0.0,0.0,400.0,>50K
19.020945531930067,,1000.0,,Prof-specialty,Husband,,,15024000.0,1929.538965179645,40.0,>50K
