age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
0.0,Self-emp-ic,9.0,Marrid-civ-spouse,Exec-manageria,Own-chid,,Mle,0.0,0.0,400.0,>50K
102.19793564892122,Privte,nan,Married-ci-spouse,Prof-spcialty,Husand,Asian-Pac-Ilander,Mle,0.0,nan,55.0,>50K
0.0,Self-empinc,nan,Married-iv-spouse,Sles,Huband,Othr,Femae,nan,0.0,40.0,<=50K
633.7303540544399,Privat,,,Caft-repair,,Wite,Feale,,,4.712437956364553,>50K
,?,10.0,Married-civ-spouse,?,Husband,White,,19621962.600806616,0.0,520.0,>50K
108.96608343902227,nn,nan,,,Wfe,ther,Femal,-43394.71599136155,nan,40.0,<=50K
53.82915875782147,Self-emp-inc,11.0,Married-civ-spouse,Exec-managerial,,Other,Female,-4932860.018341833,350953.10078197374,40.0,<=50K
250.0,Privte,,ever-married,Other-servie,Unarried,,Fmale,0.0,0.0,40.0,<=50K
180.0,Self-emp-inc,5.317882908132609,,Armed-Forces,Own-child,White,Male,0.0,0.0,,<=50K
,,,Married-civ-spouse,Tech-support,Husband,Other,,,1071.531174509603,40.0,>50K
,Self-emp-inc,2627.8657995189187,Married-civ-spouse,Adm-clerical,Husband,Black,Male,,,40.0,>50K
,Priate,13.0,Marrid-civ-spouse,ransport-moving,,Othr,Fmale,-14878.420553343221,-1981826.5760890304,40.0,>50K
117.5943473314978,Prvate,9.0,arried-civ-spouse,Adm-cleical,Husban,,,0.0,0.0,40.0,>50K
31.0,Private,11.155575632142574,Married-civ-spouse,,,Other,,,0.0,44.0,>50K
,Federal-gov,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,667770.6080059337,,>50K
176.1014051581634,Local-go,14.0,,,Wif,Oher,Mae,0.0,1705.278765872851,48.705233370989134,>50K
32.0,Self-emp-inc,1000.0,Married-civ-spouse,Tech-support,Own-child,White,Male,0.0,0.0,40.0,>50K
69.0,Private,13.0,Married-civ-spouse,Sales,Husband,,Male,0.0,0.0,,<=50K
58.42062892976817,Private,1844.582453602689,Never-married,Adm-clerical,Not-in-family,Other,,0.0,0.0,40.0,<=50K
46.0,Self-emp-inc,9.0,,Craft-repair,Own-child,White,Male,-20380.710478560155,0.0,400.0,<=50K
146.07986151365873,,13.0,,,Husand,,,nan,-724784.5206730171,82.88189016545503,>50K
480.0,,19.808445739056452,,Tech-support,Husband,White,Male,0.0,,40.0,>50K
37.0,,16.80052602901189,Married-civ-spouse,Craft-repair,Own-child,White,Male,-48441973.08421632,,35.0,<=50K
,Private,,Married-civ-spouse,Exec-managerial,,White,Male,37936.23561066145,0.0,40.0,>50K
41.0,,9.0,Widowed,,Unmarried,White,,0.0,,,<=50K
159.06849563505858,rivate,nan,Never-marred,Oter-service,Ow-child,,Femal,0.0,0.0,30.0,<=50K
23.915695496100227,Private,1601.862029043253,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,,0.0,907886.3443704352,93.9184639460384,<=50K
0.0,Priate,nan,,Admclerical,,Wite,emale,35751.04868903933,328.2303263955149,nan,<=50K
0.0,,13.0,,ales,Other-relativ,Oter,Mle,nan,0.0,nan,>50K
35.0,Private,1100.0,Married-civ-spouse,Transport-moving,Husband,Other,,,0.0,24.50172009244842,>50K
320.0,Private,9.0,Never-married,Adm-clerical,,Black,Female,15024.0,0.0,40.0,<=50K
59.0,Private,,Married-civ-spouse,Transport-moving,Husband,Other,,0.0,,,>50K
12.33719070745579,,1837.0312406537068,,Transport-moving,Wife,White,Female,0.0,,350.0,>50K
,Private,1000.0,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,400.0,<=50K
48.0,Self-emp-inc,1300.0,,Adm-clerical,Wife,White,Male,0.0,0.0,500.0,>50K
31.0,,,Married-civ-spouse,Craft-repair,Own-child,Other,Male,,0.0,55.0,>50K
,Private,1400.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,,>50K
119.05003921605373,Sel-emp-inc,1000.0,Divorcd,Craf-repair,Ownchild,Whte,emale,0.0,844.5785055877132,50.0,>50K
41.272405232937864,Private,1000.0,Widowed,Handlers-cleaners,Own-child,White,Female,,0.0,40.0,<=50K
0.0,Pivate,15.671527970207322,Separate,Craft-reair,ot-in-family,ther,,0.0,0.0,20.0,<=50K
,,700.0,Married-civ-spouse,,Wife,Black,,,,400.0,>50K
32.0,,1300.0,,Am-clerical,,Wite,ale,0.0,0.0,,>50K
,Self-emp-inc,,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0.0,,,>50K
168.16301988272744,Self-mp-not-inc,16.0,Neve-married,,Not-in-famly,Whie,Mae,nan,nan,nan,>50K
200.0,Private,900.0,Never-married,Exec-managerial,,White,Male,0.0,,560.0,<=50K
,Local-gov,1200.0,,Transport-moving,Husband,White,,0.0,0.0,40.0,>50K
59.0,Private,10.0,Married-civ-spouse,Transport-moving,,White,,0.0,1689634.3143695453,671.1709101964277,>50K
500.0,,,,Other-service,Husband,White,Male,,,25.0,>50K
28.778884768458028,Self-emp-inc,10.0,Married-civ-spouse,,Husband,Black,Male,0.0,0.0,48.0,>50K
34.0,Private,,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0.0,0.0,,>50K
18.130513408039675,Private,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,,0.0,,40.0,>50K
48.0,,-0.7749325570730345,Married-civ-spouse,Exec-managerial,Own-child,,,0.0,0.0,,>50K
28.0,Private,10.0,Separated,Adm-clerical,Own-child,Black,,-34586428.80403302,0.0,400.0,<=50K
0.0,Self-emp-not-nc,36.661144232941865,Neve-married,Mchine-op-inspct,No-in-family,,Mal,nan,0.0,40.0,<=50K
0.0,elf-emp-inc,nan,,Adm-clrical,Hsband,Othe,Femal,0.0,nan,50.0,<=50K
51.0,Private,,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,50.0,>50K
163.17007272509818,Self-emp-nc,13.0,Married-civ-spose,rof-specialty,,Blck,ale,-42763899.38237525,1078.6408584801816,40.0,>50K
51.0,Self-emp-inc,6.0,Married-civ-spouse,?,Own-child,,Male,0.0,0.0,40.0,<=50K
,Private,,,Machine-op-inspct,Unmarried,,Male,0.0,,60.0,<=50K
,?,,Married-civ-spouse,Prof-specialty,Husband,White,Female,,0.0,38.33176251922165,>50K
29.79624526633119,Private,,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,,40.0,>50K
36.0,State-gov,,Widowed,Exec-managerial,,White,Male,0.0,,30.0,<=50K
0.0,,2.0,Separaed,ales,wn-child,Whte,Feale,0.0,2209.864357661119,80.0,<=50K
63.40948336425488,Private,,Married-civ-spouse,Sales,Own-child,Other,Male,0.0,1198.9346781166184,400.0,>50K
530.0,,21.349728069353024,Married-civ-spouse,Exec-managerial,Own-child,Other,Male,15024.0,0.0,,>50K
152.34946954183974,Privae,nan,Divoced,Other-servce,Not-infamily,hite,Feale,0.0,0.0,-11.609957582815106,<=50K
41.0,Self-emp-inc,,Separated,Craft-repair,,Asian-Pac-Islander,Female,0.0,1628.0,,<=50K
155.27942642234433,rivate,nan,Married-iv-spouse,,usband,Whit,,0.0,0.0,40.0,>50K
0.0,,nan,,Protctive-serv,Husban,Whit,emale,0.0,0.0,40.0,<=50K
67.48638383082267,Privat,,Widowe,Priv-house-sev,Unmarrie,Whte,,,0.0,,<=50K
,,,Married-civ-spouse,,Husband,,Male,,0.0,,<=50K
,Self-emp-inc,,,Protective-serv,Own-child,White,Male,15024.0,,35.0,>50K
25.0,Self-emp-not-inc,28.646562525973728,Married-civ-spouse,Craft-repair,Own-child,White,Male,-48608252.125180066,,,>50K
580.0,Local-gov,,Married-civ-spouse,Transport-moving,Husband,White,Female,,,30.0,>50K
22.0,Self-emp-inc,,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0.0,400.0,>50K
,,,Married-civ-spouse,Craft-repair,,White,,,0.0,40.0,<=50K
37.24413450979867,Self-emp-not-inc,10.0,Married-civ-spouse,Prof-specialty,Husband,,Male,,0.0,297.60073534477146,>50K
,,1400.0,Widowed,Protective-serv,,Other,Female,0.0,,56.0,>50K
42.0,Local-gov,13.0,Separated,Transport-moving,,,Male,4650.0,-683.679521783997,40.0,<=50K
90.34593377529069,Self-emp-inc,,Married-civ-spouse,,Own-child,White,Female,0.0,0.0,,>50K
197.67255001230683,Privae,13.0,Married-iv-spouse,Exec-mnagerial,,,Mae,-49320.577682623276,0.0,nan,>50K
23.80031467681535,,4.9661347370215205,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,585.2941763152364,>50K
18.0,,900.0,Married-civ-spouse,,Husband,Other,Male,,0.0,50.0,>50K
,,1000.0,Married-civ-spouse,Adm-clerical,Wife,,Female,99999.0,0.0,40.0,<=50K
65.0,State-gov,-3.2805721896673,Married-civ-spouse,Craft-repair,Husband,,,0.0,,114.20944692329985,<=50K
60.0,Priate,10.0,Married-civ-pouse,Machine-op-ispct,Husban,Whie,Mae,3103000.0,,,>50K
31.0,,,Divorced,Protective-serv,,White,Male,7688.0,0.0,,>50K
0.0,rivate,nan,Divoced,Exec-anagerial,Not-infamily,Whit,Feale,83939055.17762479,nan,40.0,<=50K
42.0,Private,5.103010391585567,,Farming-fishing,Husband,White,Male,9277.827355336687,1977000.0,70.0,<=50K
22.0,Private,600.0,,?,Not-in-family,,Female,0.0,0.0,,<=50K
0.0,Priate,9.0,,Mahine-op-inspct,Husban,ther,Mle,0.0,1162.9552933516711,40.0,>50K
35.0,Self-emp-not-inc,,,Exec-managerial,,White,Male,0.0,1187.02607206809,40.0,>50K
0.0,,nan,Never-arried,Craftrepair,,Whit,,nan,0.0,40.0,<=50K
46.0,?,13.0,,,,White,Female,,,50.0,<=50K
37.0,,14.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,,>50K
0.0,rivate,13.0,,,Nt-in-family,,Mal,-23074.135055686882,0.0,50.0,<=50K
0.0,Self-mp-inc,1300.0,Never-arried,Adm-clercal,,ther,Femae,0.0,168.0995036250061,50.0,<=50K
42.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,,-1821458.8436914217,3409.0392332572037,,>50K
300.0,Local-gov,,Never-married,Exec-managerial,,White,Female,5178.0,0.0,,<=50K
0.0,rivate,1300.0,Married-civ-spose,Eec-managerial,Husand,,Feale,nan,nan,nan,>50K
39.0,,1600.0,Married-civ-spouse,Exec-managerial,,,Male,,1409076.7518400052,,<=50K
135.8082912312962,Slf-emp-inc,12.0,Divorce,Protective-erv,Not-in-faily,,Mal,554.6107231793483,0.0,400.0,>50K
17.0,Self-emp-inc,600.0,Never-married,,Wife,White,Female,,,22.0,<=50K
460.0,,,,Exec-managerial,,Other,Female,,0.0,360.0,>50K
270.0,Privat,16.0,Marrie-civ-spouse,Prf-specialty,Husand,,Mle,0.0,0.0,50.0,>50K
0.0,Privte,9.7490898245771,Separted,Transpor-moving,No-in-family,,,nan,nan,nan,<=50K
0.0,rivate,1000.0,,Prof-pecialty,Own-hild,Whte,Mae,nan,235.65065939278685,32.0,<=50K
3.2521062980641986,,,Separated,,,,Male,0.0,0.0,200.0,<=50K
,Local-gov,7.7425599884266125,Married-civ-spouse,,,White,Male,,0.0,40.0,<=50K
43.0,,37.51433074888113,Never-married,Handlers-cleaners,Wife,Other,Male,0.0,,495.97682833703004,<=50K
,Self-emp-inc,,,Tech-support,Unmarried,Other,,,,40.0,>50K
,Private,7.779169262287384,Divorced,,Not-in-family,,Male,0.0,0.0,40.0,<=50K
57.0,Private,10.0,,Craft-repair,Husband,Other,Male,57914167.57415884,1887000.0,36.0,>50K
148.34577893208763,Privte,1.173487949602535,Maried-civ-spouse,Protectiv-serv,,Whit,Mal,nan,-2290.629330346231,40.0,>50K
21.0,,929.9511067132553,Separated,,Own-child,White,Female,0.0,0.0,40.0,<=50K
171.99172957146914,rivate,13.0,Married-civ-spose,Crft-repair,Hsband,,Mle,0.0,2415.0,nan,>50K
0.0,,9.0,Married-civ-spoue,raft-repair,usband,Whit,,nan,0.0,62.56690414878343,<=50K
15.310118698717584,,1400.0,Never-married,,Not-in-family,White,Male,,,50.7057450374671,<=50K
-2.7464577702359207,Private,13.0,,Exec-managerial,,White,Female,,,,>50K
162.10305193570696,Self-em-inc,14.0,,Execmanagerial,Husand,Othr,,nan,0.0,nan,<=50K
0.0,Privat,9.0,,Adm-clerica,Umarried,Othe,Fmale,42661.85837744464,0.0,250.0,>50K
,Private,13.437320503505763,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,842.026956019227,,<=50K
50.0,,1613.588425218628,Married-civ-spouse,,Husband,,,0.0,4229.012138597604,40.0,>50K
177.32624983139794,Privte,nan,,Craf-repair,Husbnd,Whte,Mal,nan,1315287.885204721,nan,<=50K
0.0,rivate,1000.0,,,Own-cild,Wite,Mle,nan,0.0,180.0,>50K
,,9.0,Married-civ-spouse,Tech-support,,White,Male,0.0,0.0,,>50K
,?,9.0,Married-civ-spouse,Craft-repair,Husband,,,7688000.0,0.0,,>50K
70.0,,,Married-civ-spouse,,Husband,,Female,0.0,0.0,139.2543067509631,>50K
500.0,,9.0,,Exec-managerial,,White,,0.0,0.0,38.0,>50K
230.0,Private,12.0,Separated,Sales,,Other,Female,29835620.912006415,3090733.3674269323,,<=50K
138.54679476967007,Privae,nan,Never-maried,Saes,Wif,Othe,Mle,0.0,0.0,26.206678616084105,<=50K
,Self-emp-inc,15.0,Married-civ-spouse,Craft-repair,Husband,,Female,15024.0,,,>50K
178.27568973167067,,9.0,arried-civ-spouse,,Husand,hite,Mle,nan,27.768821062207344,nan,>50K
124.31986502950859,Privat,nan,Never-marrie,raft-repair,Other-reative,Amer-India-Eskimo,Femle,-6956121.396109233,0.0,766.7091356219507,>50K
36.0,?,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,<=50K
14.809732899067306,Locl-gov,,Maried-civ-spouse,Prof-speciaty,No-in-family,,Femal,,,40.0,>50K
0.0,Self-mp-not-inc,12.0,,Exec-manageral,,Wite,,-12326.459462756997,nan,45.0,>50K
31.0,Private,11.946304135774673,,Armed-Forces,Own-child,,Female,,0.0,21.551781439568053,<=50K
37.0,Federal-gov,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,-17563.13011990785,-2350.7356760656207,400.0,<=50K
25.502869306262625,,2113.412802234842,Married-civ-spouse,Tech-support,,White,Male,-41045.44797663487,0.0,50.0,<=50K
350.0,Self-emp-inc,1406.7998047013323,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,,0.0,,40.0,>50K
,,9.0,Married-civ-spouse,Transport-moving,Husband,Other,Male,,,112.54028262339983,>50K
114.63037703571447,Privae,13.0,Wiowed,Sale,,Whte,Femal,0.0,0.0,nan,>50K
0.0,,1500.0,Married-civ-pouse,Caft-repair,Husand,Whte,Mae,0.0,0.0,40.0,<=50K
34.0,,9.0,Married-civ-spouse,Protective-serv,Own-child,Other,Male,0.0,,400.0,>50K
38.0,Self-emp-inc,1000.0,Married-civ-spouse,,Own-child,Other,Male,0.0,-2645.35906480622,,>50K
480.0,Self-emp-inc,,Married-civ-spouse,Sales,Husband,,Male,,,650.0,<=50K
,,13.986092856412686,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,40.0,>50K
0.0,,13.0,,,wn-child,hite,,nan,nan,40.0,<=50K
107.23907476436582,Privat,12.0,Nevr-married,?,,Oher,Femae,0.0,0.0,nan,<=50K
50.0,Private,13.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,,,<=50K
,Privte,9.341120459201631,Married-civ-spose,,,Wite,Feale,,,,<=50K
400.0,State-gov,,,,Own-child,White,Female,,0.0,,>50K
,,1200.0,Never-married,,Not-in-family,Other,,,0.0,22.747003453335644,<=50K
0.0,Prvate,10.0,Married-ci-spouse,Farmingfishing,Huband,Whte,Mae,nan,nan,40.0,<=50K
410.0,Self-emp-not-inc,,,Craft-repair,Own-child,White,Female,27269.298412461172,918.9400679149823,,>50K
,Self-emp-inc,,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,-40136.44677298686,0.0,,<=50K
45.0,,14.660977058806555,Married-civ-spouse,Protective-serv,Own-child,White,Male,-26827.067371956546,0.0,465.9503612730032,>50K
57.294903559294326,Self-emp-inc,324.344717824059,Married-civ-spouse,,Own-child,White,Male,,0.0,400.0,>50K
36.91626577306149,Self-emp-not-inc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,,,-633.9499470336273,41.1157968645054,>50K
0.0,Privte,13.0,Never-marrid,Exec-manageria,Own-hild,,Mal,42905.13499855035,0.0,25.0,<=50K
52.0,Private,900.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,,43.01936745747971,<=50K
54.0,Self-emp-not-inc,14.974433340787563,Married-civ-spouse,Transport-moving,Own-child,,Male,,-1162416.514493334,50.0,>50K
30.0,Private,,Never-married,Tech-support,Not-in-family,White,,-25229.289082941566,0.0,-0.7320720426503069,>50K
,,,Separated,Tech-support,Not-in-family,,Male,0.0,,350.0,>50K
30.648070602588867,Private,,Separated,Sales,Unmarried,Black,Female,0.0,1762.7828343745866,59.87038128767094,<=50K
38.0,Private,1600.0,Separated,Sales,Unmarried,,Male,5178.0,0.0,0.10546194211261728,<=50K
183.9277384085894,Feeral-gov,13.0,Married-civ-spose,Teh-support,Husban,,Mal,nan,0.0,65.15713987422944,>50K
420.0,Private,10.0,Never-married,Tech-support,,White,,0.0,0.0,24.0,<=50K
20.169245724791296,Self-emp-inc,,Married-civ-spouse,Sales,Husband,White,,,-478.5448177967694,400.0,>50K
390.0,?,,Separatd,,Unmaried,,Femle,0.0,,35.0,<=50K
,Private,13.0,Married-civ-spouse,,,,Female,0.0,0.0,50.0,>50K
,Private,9.0,Divorced,Priv-house-serv,Not-in-family,,Female,37009239.01634463,0.0,,<=50K
38.0,,29.047676069816642,,Transport-moving,Wife,,Female,,,40.0,<=50K
22.0,,5.499032869374759,,Exec-managerial,,White,Male,,,35.0,<=50K
42.0,Private,10.0,Never-married,Tech-support,Own-child,,Female,,0.0,400.0,<=50K
19.0,Private,,,Adm-clerical,Own-child,,Male,,,40.0,<=50K
48.0,Private,1000.0,Never-married,Exec-managerial,,White,,,,16.0,<=50K
22.0,Private,1400.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,65.0,>50K
170.59158585733226,Privat,nan,Married-civspouse,raft-repair,Husbnd,ther,Feale,0.0,0.0,20.0,>50K
38.07499313094052,Private,9.0,Married-civ-spouse,Sales,Husband,White,,,,,>50K
,Private,9.0,Separated,Adm-clerical,Other-relative,,Male,0.0,,,<=50K
22.0,Private,15.0,Never-married,,,Other,Female,0.0,,-3.2784777676236345,<=50K
148.5544138895952,Prvate,1300.0,Widowd,Exec-maagerial,Not-in-amily,Whit,Fmale,7298.0,0.0,48.0,>50K
109.58233184273375,Privte,12.0,ever-married,Othe-service,Unmarrid,ther,,0.0,0.0,25.0,<=50K
64.0,Self-emp-not-inc,33.81535766548899,Married-civ-spouse,,Husband,White,Male,0.0,2267.0,24.963530625696414,<=50K
,Self-emp-not-inc,,,Craft-repair,Husband,White,,0.0,0.0,40.0,>50K
40.0396416259086,Private,,Never-married,Prof-specialty,,,Male,0.0,,55.088020297166516,>50K
39.0,Private,23.036020458102566,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,25.189060006313785,<=50K
46.0,,,,,,Asian-Pac-Islander,Female,10520.0,,40.0,>50K
159.79271308695803,Priate,nan,Sparated,Sles,,,Femal,74078849.82403122,nan,450.0,<=50K
,Private,,Married-civ-spouse,Craft-repair,Husband,White,Female,,0.0,300.0,>50K
,Private,14.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,-28530.844250167273,0.0,72.0,>50K
0.0,Sel-emp-inc,900.0,Marriedciv-spouse,,Husbad,hite,Feale,0.0,nan,50.0,>50K
,,16.0,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0.0,,-22.233696059012942,>50K
31.0,,9.0,Married-civ-spouse,,Husband,White,Male,,,52.56757356266746,<=50K
48.0,Private,,Married-civ-spouse,?,,White,Female,,0.0,,>50K
79.69654036936498,Self-emp-inc,10.49382902287565,Never-married,Machine-op-inspct,Not-in-family,,,,0.0,378.7711889184683,<=50K
111.34358793024106,,396.5082442554765,Separted,Exec-manageial,,Whit,,15024.0,0.0,nan,<=50K
40.0,,28.945650716093187,Married-civ-spouse,Other-service,Husband,White,,0.0,0.0,40.0,<=50K
51.0,Self-emp-inc,,,,,White,Male,,,,<=50K
29.653354208546197,,11.0,Never-married,,Own-child,White,,,222.48845483789484,,<=50K
0.0,Privat,28.654791805091396,ever-married,Prof-specilty,Unmaried,hite,,0.0,0.0,500.0,<=50K
310.0,Self-emp-inc,1500.0,,,,,Female,0.0,-1384290.962347614,500.0,<=50K
500.0,Private,22.177376178291063,Divorced,Prof-specialty,Unmarried,,Male,21288.59590465099,0.0,,<=50K
474.2523355268259,?,,Divorced,,Not-in-family,Amer-Indian-Eskimo,Female,-49508.768835570314,-29.567772259389717,45.0,<=50K
,Self-ep-not-inc,-8.728724396200825,arried-civ-spouse,Pro-specialty,Husbnd,Whie,,-19291.667598844284,0.0,45.0,>50K
189.79021745773082,,9.0,Mrried-civ-spouse,,,hite,Femae,nan,nan,50.0,>50K
42.0,Federal-gov,9.0,Widowed,Prof-specialty,Not-in-family,,Female,,,25.0,>50K
164.4659112717423,State-gv,8.551384972813045,Dvorced,,Unarried,Whit,Femal,0.0,nan,40.0,<=50K
260.0,State-gov,12.0,Married-civ-spouse,Adm-clerical,Husband,White,,10860.100837207248,,45.0,>50K
0.0,,nan,Married-civ-spuse,Prf-specialty,Husban,hite,ale,0.0,nan,40.0,>50K
320.0,Self-emp-inc,2579.636254184196,Married-civ-spouse,?,Husband,,Male,,,,<=50K
,Self-emp-inc,900.0,Separated,,Not-in-family,Other,Male,,0.0,34.757226684177944,<=50K
0.0,,13.0,Mrried-civ-spouse,Adm-lerical,,,Femae,45647.83365826528,-1387.9055644659281,400.0,>50K
,,15.0,Married-civ-spouse,,Husband,White,Male,,0.0,500.0,>50K
20.0,Self-emp-inc,1904.948263905483,,Tech-support,Wife,,Male,,0.0,,<=50K
41.0,?,9.0,Never-married,?,Wife,White,Female,,,28.0,<=50K
58.99302428666629,,10.0,Divorced,,Not-in-family,Other,Male,0.0,0.0,60.0,<=50K
84.10994866577893,,,Separated,,Own-child,White,Male,0.0,-2881.1509935188888,56.0,<=50K
44.0,Local-gov,14.0,Married-civ-spouse,Craft-repair,,White,Male,-46327.53645046594,,40.0,>50K
38.0,State-gov,,,,,,Male,,,111.18375743624318,<=50K
51.0,Self-emp-not-inc,900.0,,Craft-repair,,Other,Male,0.0,957.541420296073,49.0,>50K
76.6967510064187,Self-emp-inc,10.0,,Priv-house-serv,Other-relative,White,Male,,0.0,51.0,>50K
510.0,Private,1000.0,Never-married,Transport-moving,Not-in-family,White,Male,-53249.84186643585,,65.04783299149092,<=50K
43.0,,10.0,Married-civ-spouse,Transport-moving,Own-child,White,,0.0,-1786576.362394378,,>50K
59.0,Private,9.0,,Transport-moving,Husband,White,,0.0,0.0,,>50K
,Private,9.0,Never-married,Transport-moving,Own-child,,Male,0.0,0.0,,<=50K
,Self-emp-inc,,Married-civ-spouse,,Husband,White,Male,0.0,-1250822.3211855928,,<=50K
100.88860239040869,Self-em-inc,nan,,Machine-op-insct,On-child,Wite,emale,14344000.0,0.0,48.0,>50K
230.0,Never-worked,,Married-civ-spouse,?,,White,Female,-27783.82867433385,-749.7749087961671,50.0,<=50K
0.0,,nan,Married-ci-spouse,Tch-support,usband,,Femal,0.0,nan,nan,>50K
49.0,,10.0,Never-married,Sales,Unmarried,,,10520.0,0.0,550.0,>50K
0.0,Privat,12.541817093074476,Married-cv-spouse,Craft-repar,,Whie,Mae,nan,772.3893454311636,40.0,>50K
470.0,Private,,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Male,39540602.00658144,0.0,450.0,<=50K
190.99202322682333,Self-ep-inc,nan,Married-ci-spouse,Exe-managerial,Husand,hite,Mle,nan,0.0,nan,>50K
,,,Married-civ-spouse,,Husband,,Male,,,,<=50K
197.00356341457717,,13.0,ever-married,Adm-lerical,Not-in-faily,hite,Feale,0.0,0.0,40.0,<=50K
,,14.0,Marred-civ-spouse,Exec-manageial,,,Femal,0.0,,22.125872717879908,>50K
34.93229814226301,Private,9.0,Divorced,Tech-support,Unmarried,,Female,0.0,0.0,,<=50K
38.0,Private,10.0,Married-civ-spouse,Other-service,Not-in-family,,Female,16248954.135810688,1502.7593065629137,40.0,<=50K
,State-gov,1400.0,Married-civ-spouse,,Husband,Other,,0.0,,48.60174916932762,>50K
66.0,Self-emp-not-inc,,,Exec-managerial,Own-child,,Male,,-1254.3484688158119,56.29574320490895,>50K
,Self-emp-inc,12.0,Married-civ-spouse,,Husband,,Male,0.0,2685.5847499889746,,>50K
127.34308175946913,?,nan,Never-maried,?,No-in-family,Othe,Feale,-155697.89610249072,580.9599692918853,nan,<=50K
580.0,,,,Tech-support,Unmarried,Other,,,,,<=50K
,,13.0,Never-married,Prof-specialty,,Other,Female,0.0,0.0,,<=50K
270.0,Private,,,Exec-managerial,Husband,White,Male,4787.0,0.0,,>50K
36.448484966043004,Self-emp-inc,1300.0,Married-civ-spouse,,Husband,,Female,,,550.0,>50K
60.0,Private,13.431371580583974,Married-civ-spouse,Prof-specialty,Husband,White,Male,-21828.985976009833,0.0,39.6466409041868,>50K
,Self-emp-inc,16.79488048821614,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,55.0,>50K
42.0,,12.0,Married-civ-spouse,?,Husband,Other,Female,7298.0,0.0,40.0,>50K
,Private,12.620736375239641,,Craft-repair,Own-child,Other,Female,0.0,2067207.375861567,40.0,>50K
19.0,Self-emp-inc,900.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,41.114158220138854,>50K
30.0,Private,-2.9482962043302887,Divorced,Farming-fishing,Other-relative,White,Male,,,,<=50K
,Self-emp-inc,14.0,Married-civ-spouse,Craft-repair,,White,Female,0.0,,50.0,>50K
174.25161969061378,,1000.0,Married-civ-spouse,,Not-in-family,Other,Female,46783.2123904772,0.0,,<=50K
,Self-emp-inc,14.0,,,Own-child,,Male,,0.0,400.0,>50K
77.84296913144428,,1000.0,Married-civ-spouse,,Own-child,White,Male,,,,>50K
,Private,19.004927170746967,Married-civ-spouse,Handlers-cleaners,Husband,,Male,,0.0,40.0,>50K
0.0,Privat,1600.0,Married-cv-spouse,Caft-repair,Husban,Whit,,0.0,nan,17.56228829264589,<=50K
182.36933934382802,,nan,Married-civ-spous,,Wie,sian-Pac-Islander,ale,0.0,0.0,nan,<=50K
,State-gov,,Separated,Prof-specialty,Not-in-family,,Female,4787.0,0.0,47.0,>50K
45.0,Self-emp-inc,13.0,Married-civ-spouse,,Husband,,Female,12465098.920659015,1821.2394870440633,50.0,>50K
500.0,Fderal-gov,10.0,Married-civ-spose,Saes,Husbad,Blck,Mae,0.0,0.0,50.91025249039485,<=50K
,Federal-gov,9.0,Divorced,Prof-specialty,Own-child,,Female,,0.0,,>50K
,Local-gov,,Never-married,Prof-specialty,Unmarried,White,Female,,,40.0,<=50K
,Self-emp-inc,2160.4442096651546,Married-civ-spouse,Transport-moving,Own-child,White,,,0.0,400.0,>50K
470.0,Private,10.0,Married-civ-spouse,Exec-managerial,Wife,Other,Female,,0.0,50.0,>50K
143.04171654070691,rivate,nan,,Craft-rpair,usband,,Mal,6374.9098120539575,0.0,400.0,>50K
20.0,Self-emp-not-inc,17.587223406699497,,Exec-managerial,,Black,Female,0.0,,30.0,>50K
